marker,chr,pos,trait,gene,lod,threshold,iteration,var_exp,eff_size,ci_l_marker,ci_l_pos,ci_r_marker,ci_r_pos
I_1604842,I,1604842,A_12_P104472,sqst-5,0.37212903858330665,3.77,1,NA,NA,NA,NA,NA,NA
I_1606208,I,1606208,A_12_P104472,sqst-5,0.37212903858330665,3.77,1,NA,NA,NA,NA,NA,NA
I_1608765,I,1608765,A_12_P104472,sqst-5,0.37212903858330665,3.77,1,NA,NA,NA,NA,NA,NA
I_1613933,I,1613933,A_12_P104472,sqst-5,0.37212903858330665,3.77,1,NA,NA,NA,NA,NA,NA
I_1614974,I,1614974,A_12_P104472,sqst-5,0.37212903858330665,3.77,1,NA,NA,NA,NA,NA,NA
I_1615180,I,1615180,A_12_P104472,sqst-5,0.37212903858330665,3.77,1,NA,NA,NA,NA,NA,NA
I_1615534,I,1615534,A_12_P104472,sqst-5,0.37212903858330665,3.77,1,NA,NA,NA,NA,NA,NA
I_1623032,I,1623032,A_12_P104472,sqst-5,0.6000860464248231,3.77,1,NA,NA,NA,NA,NA,NA
I_1626276,I,1626276,A_12_P104472,sqst-5,0.6000860464248231,3.77,1,NA,NA,NA,NA,NA,NA
I_1627878,I,1627878,A_12_P104472,sqst-5,0.6000860464248231,3.77,1,NA,NA,NA,NA,NA,NA
I_1630320,I,1630320,A_12_P104472,sqst-5,0.6000860464248231,3.77,1,NA,NA,NA,NA,NA,NA
I_1630376,I,1630376,A_12_P104472,sqst-5,0.6000860464248231,3.77,1,NA,NA,NA,NA,NA,NA
I_1631930,I,1631930,A_12_P104472,sqst-5,0.6000860464248231,3.77,1,NA,NA,NA,NA,NA,NA
I_1640195,I,1640195,A_12_P104472,sqst-5,0.6000860464248231,3.77,1,NA,NA,NA,NA,NA,NA
I_1640685,I,1640685,A_12_P104472,sqst-5,0.6000860464248231,3.77,1,NA,NA,NA,NA,NA,NA
I_1640743,I,1640743,A_12_P104472,sqst-5,0.6000860464248231,3.77,1,NA,NA,NA,NA,NA,NA
I_1649397,I,1649397,A_12_P104472,sqst-5,0.46998371659632115,3.77,1,NA,NA,NA,NA,NA,NA
I_1649813,I,1649813,A_12_P104472,sqst-5,0.46998371659632115,3.77,1,NA,NA,NA,NA,NA,NA
I_1654587,I,1654587,A_12_P104472,sqst-5,0.46998371659632115,3.77,1,NA,NA,NA,NA,NA,NA
I_1669237,I,1669237,A_12_P104472,sqst-5,0.46998371659632115,3.77,1,NA,NA,NA,NA,NA,NA
I_1680353,I,1680353,A_12_P104472,sqst-5,0.46998371659632115,3.77,1,NA,NA,NA,NA,NA,NA
I_1683528,I,1683528,A_12_P104472,sqst-5,0.46998371659632115,3.77,1,NA,NA,NA,NA,NA,NA
I_1683933,I,1683933,A_12_P104472,sqst-5,0.5293167752895195,3.77,1,NA,NA,NA,NA,NA,NA
I_1688137,I,1688137,A_12_P104472,sqst-5,0.19076684757972806,3.77,1,NA,NA,NA,NA,NA,NA
I_1693737,I,1693737,A_12_P104472,sqst-5,0.19076684757972806,3.77,1,NA,NA,NA,NA,NA,NA
I_1695720,I,1695720,A_12_P104472,sqst-5,0.19076684757972806,3.77,1,NA,NA,NA,NA,NA,NA
I_1696098,I,1696098,A_12_P104472,sqst-5,0.19076684757972806,3.77,1,NA,NA,NA,NA,NA,NA
I_1696738,I,1696738,A_12_P104472,sqst-5,0.19076684757972806,3.77,1,NA,NA,NA,NA,NA,NA
I_1697037,I,1697037,A_12_P104472,sqst-5,0.19076684757972806,3.77,1,NA,NA,NA,NA,NA,NA
I_1699196,I,1699196,A_12_P104472,sqst-5,0.19076684757972806,3.77,1,NA,NA,NA,NA,NA,NA
I_1700575,I,1700575,A_12_P104472,sqst-5,0.2304840664446473,3.77,1,NA,NA,NA,NA,NA,NA
I_1706821,I,1706821,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1709581,I,1709581,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1712870,I,1712870,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1715873,I,1715873,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1716879,I,1716879,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1718343,I,1718343,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1719435,I,1719435,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1721007,I,1721007,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1723010,I,1723010,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1729772,I,1729772,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1732713,I,1732713,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1732945,I,1732945,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1733628,I,1733628,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1736232,I,1736232,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1736527,I,1736527,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1739866,I,1739866,A_12_P104472,sqst-5,0.5717914585941174,3.77,1,NA,NA,NA,NA,NA,NA
I_1742352,I,1742352,A_12_P104472,sqst-5,0.3971334113481634,3.77,1,NA,NA,NA,NA,NA,NA
I_1745486,I,1745486,A_12_P104472,sqst-5,0.21916285845537573,3.77,1,NA,NA,NA,NA,NA,NA
I_1748808,I,1748808,A_12_P104472,sqst-5,0.21916285845537573,3.77,1,NA,NA,NA,NA,NA,NA
I_1749612,I,1749612,A_12_P104472,sqst-5,0.21916285845537573,3.77,1,NA,NA,NA,NA,NA,NA
I_1759606,I,1759606,A_12_P104472,sqst-5,0.977041433345014,3.77,1,NA,NA,NA,NA,NA,NA
I_1763350,I,1763350,A_12_P104472,sqst-5,0.977041433345014,3.77,1,NA,NA,NA,NA,NA,NA
I_1763976,I,1763976,A_12_P104472,sqst-5,0.977041433345014,3.77,1,NA,NA,NA,NA,NA,NA
I_1764449,I,1764449,A_12_P104472,sqst-5,0.977041433345014,3.77,1,NA,NA,NA,NA,NA,NA
I_1765546,I,1765546,A_12_P104472,sqst-5,0.977041433345014,3.77,1,NA,NA,NA,NA,NA,NA
I_1767213,I,1767213,A_12_P104472,sqst-5,0.977041433345014,3.77,1,NA,NA,NA,NA,NA,NA
I_1767315,I,1767315,A_12_P104472,sqst-5,0.977041433345014,3.77,1,NA,NA,NA,NA,NA,NA
I_1767344,I,1767344,A_12_P104472,sqst-5,0.977041433345014,3.77,1,NA,NA,NA,NA,NA,NA
I_1781611,I,1781611,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1802428,I,1802428,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1806327,I,1806327,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1811043,I,1811043,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1821714,I,1821714,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1830282,I,1830282,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1835544,I,1835544,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1838524,I,1838524,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1852242,I,1852242,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1859920,I,1859920,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1864164,I,1864164,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1864807,I,1864807,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1865931,I,1865931,A_12_P104472,sqst-5,1.1991014295721445,3.77,1,NA,NA,NA,NA,NA,NA
I_1868286,I,1868286,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1868804,I,1868804,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1869492,I,1869492,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1869673,I,1869673,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1874062,I,1874062,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1881089,I,1881089,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1901270,I,1901270,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1901996,I,1901996,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1903346,I,1903346,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1904094,I,1904094,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1904735,I,1904735,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1907901,I,1907901,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1908980,I,1908980,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1909000,I,1909000,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1913196,I,1913196,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1916879,I,1916879,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1917065,I,1917065,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1918402,I,1918402,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1919171,I,1919171,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1919591,I,1919591,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1922300,I,1922300,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1922474,I,1922474,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1922667,I,1922667,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1923190,I,1923190,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1924951,I,1924951,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1928689,I,1928689,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1932460,I,1932460,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1933463,I,1933463,A_12_P104472,sqst-5,0.985192420786312,3.77,1,NA,NA,NA,NA,NA,NA
I_1934140,I,1934140,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_1942240,I,1942240,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_1942722,I,1942722,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_1945781,I,1945781,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_1952682,I,1952682,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_1957617,I,1957617,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_1960296,I,1960296,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_1962877,I,1962877,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_1986244,I,1986244,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_1987097,I,1987097,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_1998006,I,1998006,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_1999427,I,1999427,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_2003598,I,2003598,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_2014305,I,2014305,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_2014612,I,2014612,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_2020145,I,2020145,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_2026039,I,2026039,A_12_P104472,sqst-5,0.9960517573745483,3.77,1,NA,NA,NA,NA,NA,NA
I_2032213,I,2032213,A_12_P104472,sqst-5,0.8753436092442466,3.77,1,NA,NA,NA,NA,NA,NA
I_2033181,I,2033181,A_12_P104472,sqst-5,0.8753436092442466,3.77,1,NA,NA,NA,NA,NA,NA
I_2055292,I,2055292,A_12_P104472,sqst-5,0.8753436092442466,3.77,1,NA,NA,NA,NA,NA,NA
I_2061433,I,2061433,A_12_P104472,sqst-5,0.8753436092442466,3.77,1,NA,NA,NA,NA,NA,NA
I_2076745,I,2076745,A_12_P104472,sqst-5,0.8753436092442466,3.77,1,NA,NA,NA,NA,NA,NA
I_2091114,I,2091114,A_12_P104472,sqst-5,0.8753436092442466,3.77,1,NA,NA,NA,NA,NA,NA
I_2104684,I,2104684,A_12_P104472,sqst-5,0.8753436092442466,3.77,1,NA,NA,NA,NA,NA,NA
I_2114448,I,2114448,A_12_P104472,sqst-5,1.099725105829417,3.77,1,NA,NA,NA,NA,NA,NA
I_2116700,I,2116700,A_12_P104472,sqst-5,1.099725105829417,3.77,1,NA,NA,NA,NA,NA,NA
I_2122198,I,2122198,A_12_P104472,sqst-5,1.099725105829417,3.77,1,NA,NA,NA,NA,NA,NA
I_2125151,I,2125151,A_12_P104472,sqst-5,1.099725105829417,3.77,1,NA,NA,NA,NA,NA,NA
I_2128893,I,2128893,A_12_P104472,sqst-5,1.099725105829417,3.77,1,NA,NA,NA,NA,NA,NA
I_2138339,I,2138339,A_12_P104472,sqst-5,1.1069300654330168,3.77,1,NA,NA,NA,NA,NA,NA
I_2157674,I,2157674,A_12_P104472,sqst-5,1.1069300654330168,3.77,1,NA,NA,NA,NA,NA,NA
I_2158219,I,2158219,A_12_P104472,sqst-5,1.1069300654330168,3.77,1,NA,NA,NA,NA,NA,NA
I_2160112,I,2160112,A_12_P104472,sqst-5,1.1069300654330168,3.77,1,NA,NA,NA,NA,NA,NA
I_2162336,I,2162336,A_12_P104472,sqst-5,0.878847619335057,3.77,1,NA,NA,NA,NA,NA,NA
I_2163004,I,2163004,A_12_P104472,sqst-5,0.878847619335057,3.77,1,NA,NA,NA,NA,NA,NA
I_2163385,I,2163385,A_12_P104472,sqst-5,0.878847619335057,3.77,1,NA,NA,NA,NA,NA,NA
I_2166457,I,2166457,A_12_P104472,sqst-5,0.878847619335057,3.77,1,NA,NA,NA,NA,NA,NA
I_2167716,I,2167716,A_12_P104472,sqst-5,0.878847619335057,3.77,1,NA,NA,NA,NA,NA,NA
I_2173163,I,2173163,A_12_P104472,sqst-5,0.878847619335057,3.77,1,NA,NA,NA,NA,NA,NA
I_2177606,I,2177606,A_12_P104472,sqst-5,0.878847619335057,3.77,1,NA,NA,NA,NA,NA,NA
I_2181947,I,2181947,A_12_P104472,sqst-5,0.878847619335057,3.77,1,NA,NA,NA,NA,NA,NA
I_2183003,I,2183003,A_12_P104472,sqst-5,0.878847619335057,3.77,1,NA,NA,NA,NA,NA,NA
I_2190014,I,2190014,A_12_P104472,sqst-5,0.6318071549647382,3.77,1,NA,NA,NA,NA,NA,NA
I_2193256,I,2193256,A_12_P104472,sqst-5,0.6318071549647382,3.77,1,NA,NA,NA,NA,NA,NA
I_2193803,I,2193803,A_12_P104472,sqst-5,0.6318071549647382,3.77,1,NA,NA,NA,NA,NA,NA
I_2197773,I,2197773,A_12_P104472,sqst-5,0.6318071549647382,3.77,1,NA,NA,NA,NA,NA,NA
I_2199052,I,2199052,A_12_P104472,sqst-5,0.6318071549647382,3.77,1,NA,NA,NA,NA,NA,NA
I_2201476,I,2201476,A_12_P104472,sqst-5,0.6318071549647382,3.77,1,NA,NA,NA,NA,NA,NA
I_2210991,I,2210991,A_12_P104472,sqst-5,0.6318071549647382,3.77,1,NA,NA,NA,NA,NA,NA
I_2211851,I,2211851,A_12_P104472,sqst-5,0.6318071549647382,3.77,1,NA,NA,NA,NA,NA,NA
I_2216296,I,2216296,A_12_P104472,sqst-5,0.6318071549647382,3.77,1,NA,NA,NA,NA,NA,NA
I_2250505,I,2250505,A_12_P104472,sqst-5,0.6318071549647382,3.77,1,NA,NA,NA,NA,NA,NA
I_2260201,I,2260201,A_12_P104472,sqst-5,0.04054773505161884,3.77,1,NA,NA,NA,NA,NA,NA
I_2260247,I,2260247,A_12_P104472,sqst-5,0.04054773505161884,3.77,1,NA,NA,NA,NA,NA,NA
I_2265165,I,2265165,A_12_P104472,sqst-5,0.04054773505161884,3.77,1,NA,NA,NA,NA,NA,NA
I_2266838,I,2266838,A_12_P104472,sqst-5,0.04054773505161884,3.77,1,NA,NA,NA,NA,NA,NA
I_2269061,I,2269061,A_12_P104472,sqst-5,0.04054773505161884,3.77,1,NA,NA,NA,NA,NA,NA
I_2283880,I,2283880,A_12_P104472,sqst-5,0.04054773505161884,3.77,1,NA,NA,NA,NA,NA,NA
I_2284272,I,2284272,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2284724,I,2284724,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2296425,I,2296425,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2329127,I,2329127,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2329994,I,2329994,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2330688,I,2330688,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2331794,I,2331794,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2331920,I,2331920,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2332396,I,2332396,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2332431,I,2332431,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2332468,I,2332468,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2333223,I,2333223,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2333252,I,2333252,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2334213,I,2334213,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2337208,I,2337208,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2337291,I,2337291,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2337338,I,2337338,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2337639,I,2337639,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2341135,I,2341135,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2341214,I,2341214,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2357820,I,2357820,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2359010,I,2359010,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2359242,I,2359242,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2359503,I,2359503,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2360052,I,2360052,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2364141,I,2364141,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2369327,I,2369327,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2369886,I,2369886,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2378347,I,2378347,A_12_P104472,sqst-5,0.17369873937484892,3.77,1,NA,NA,NA,NA,NA,NA
I_2378604,I,2378604,A_12_P104472,sqst-5,0.17399505287992853,3.77,1,NA,NA,NA,NA,NA,NA
I_2382076,I,2382076,A_12_P104472,sqst-5,0.13137335589457538,3.77,1,NA,NA,NA,NA,NA,NA
I_2387077,I,2387077,A_12_P104472,sqst-5,0.13137335589457538,3.77,1,NA,NA,NA,NA,NA,NA
I_2390778,I,2390778,A_12_P104472,sqst-5,0.13137335589457538,3.77,1,NA,NA,NA,NA,NA,NA
I_2394565,I,2394565,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2401111,I,2401111,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2402745,I,2402745,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2408949,I,2408949,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2416945,I,2416945,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2421655,I,2421655,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2425387,I,2425387,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2426218,I,2426218,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2430590,I,2430590,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2435757,I,2435757,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2437290,I,2437290,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2437780,I,2437780,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2438949,I,2438949,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2447994,I,2447994,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2465313,I,2465313,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2469859,I,2469859,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2473839,I,2473839,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2474779,I,2474779,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2475809,I,2475809,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2475846,I,2475846,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2479891,I,2479891,A_12_P104472,sqst-5,0.08967743506706466,3.77,1,NA,NA,NA,NA,NA,NA
I_2481437,I,2481437,A_12_P104472,sqst-5,0.25229351175550385,3.77,1,NA,NA,NA,NA,NA,NA
I_2489837,I,2489837,A_12_P104472,sqst-5,0.25229351175550385,3.77,1,NA,NA,NA,NA,NA,NA
I_2491566,I,2491566,A_12_P104472,sqst-5,0.3572789694433497,3.77,1,NA,NA,NA,NA,NA,NA
I_2498050,I,2498050,A_12_P104472,sqst-5,0.3572789694433497,3.77,1,NA,NA,NA,NA,NA,NA
I_2499242,I,2499242,A_12_P104472,sqst-5,0.3572789694433497,3.77,1,NA,NA,NA,NA,NA,NA
I_2504021,I,2504021,A_12_P104472,sqst-5,0.3572789694433497,3.77,1,NA,NA,NA,NA,NA,NA
I_2505782,I,2505782,A_12_P104472,sqst-5,0.3572789694433497,3.77,1,NA,NA,NA,NA,NA,NA
I_2506559,I,2506559,A_12_P104472,sqst-5,0.3572789694433497,3.77,1,NA,NA,NA,NA,NA,NA
I_2511431,I,2511431,A_12_P104472,sqst-5,0.3572789694433497,3.77,1,NA,NA,NA,NA,NA,NA
I_2528276,I,2528276,A_12_P104472,sqst-5,0.3572789694433497,3.77,1,NA,NA,NA,NA,NA,NA
I_2534657,I,2534657,A_12_P104472,sqst-5,0.3572789694433497,3.77,1,NA,NA,NA,NA,NA,NA
I_2536606,I,2536606,A_12_P104472,sqst-5,0.3572789694433497,3.77,1,NA,NA,NA,NA,NA,NA
I_2545614,I,2545614,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
I_2547237,I,2547237,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
I_2556319,I,2556319,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
I_2557446,I,2557446,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
I_2558297,I,2558297,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
I_2559301,I,2559301,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
I_2560048,I,2560048,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
I_2560120,I,2560120,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
I_2560159,I,2560159,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
I_2560442,I,2560442,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
I_2560859,I,2560859,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
I_2560919,I,2560919,A_12_P104472,sqst-5,0.21429094224629605,3.77,1,NA,NA,NA,NA,NA,NA
